time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.03551354367162824,-0.04975008845297301,11.683870060628985,6.237444886675144,0.018866480865366242,0.0,0.012948633309081775,-0.19629682453958755,2.4930717319787616,-0.04396495040582522,0.06147996027599844,0.0,449.16159089886116,449.2195578690527,446.0441555911825,447.28867507423035
1.2600000000000007,0.03586010483205191,-0.06254487799679728,11.837772807237794,6.23478423180104,0.022641342667075293,0.0,-0.0017954302075289964,-0.2304687494889555,2.6366741481523257,-0.04511360778866521,0.06563781369081387,0.0,456.89913236104815,457.23323628765496,456.37251802340126,456.2797643058063
1.3200000000000007,0.03525985000252582,-0.0774034104460387,11.999358701496844,6.231987434692673,0.02646114444450287,0.0,-0.018610307374394064,-0.2650885049764315,2.749229593428032,-0.04979419865639884,0.05939127276009431,0.0,448.037487879332,447.53225783570565,448.1108746162135,447.7289540310633
1.3800000000000008,0.033674907606214416,-0.09420156014619074,12.163889558635411,6.229536878825721,0.030071694014334405,0.0,-0.03452752794392963,-0.29507989179871197,2.7351405731318166,-0.027198475894203097,0.061699829532791746,0.0,406.1633003884646,406.3732257213903,407.0067300383227,409.022860573707
1.4400000000000008,0.03091935421500661,-0.11310428140624486,12.332514657700457,6.228318550843529,0.03422981511161893,0.0,-0.057746641632314404,-0.33514459495835747,2.88530013132395,-0.009215474152296198,0.08129871663792135,0.0,458.5768367279068,460.13437947887104,459.98597373774254,461.4078480683929
1.5000000000000009,0.026788708919360915,-0.13425470911100512,12.506889760669637,6.228141393727384,0.03876683181267193,0.0,-0.08038096849799231,-0.36989689313205704,2.9270727549981213,0.007300537802493052,0.060738614245631234,0.0,427.80594358327244,426.0563067071503,425.8098621892926,427.22048766431095
1.560000000000001,0.021055861590043114,-0.15771689266929442,12.687873949700748,6.228406605167404,0.042637907180323786,0.0,-0.11112326037104467,-0.4121109584507262,3.1052427741349464,-0.002073079887695722,0.07116697628319837,0.0,469.9569067514436,470.76729834948276,469.068142282472,468.33957071554346
1.620000000000001,0.01350946705489435,-0.18355400286139303,12.87672812306224,6.228291282465364,0.04685034095461571,0.0,-0.14083606703996834,-0.44912696356932835,3.1896357875337684,-0.0016216509075348275,0.06821622738739899,0.0,442.6896899629387,442.45059846332197,441.0063543086503,441.0436820256232
1.680000000000001,0.00416328549383088,-0.21153710715159482,13.069227934017615,6.2281127011354815,0.05070909012991898,0.0,-0.17106831347444287,-0.483652201601396,3.226891653004856,-0.005833794245397171,0.05506872663069297,0.0,427.8836346980464,426.7660235307227,427.23757123973905,426.87833523597436
1.740000000000001,-0.007251946250938634,-0.24179442938311368,13.26755620565904,6.228206105727555,0.05418992830754643,0.0,-0.209791171153573,-0.5249134207282853,3.3835665885811106,0.013290771238730775,0.06333299324241523,0.0,464.27288062920485,464.9230116873515,464.5213037786175,466.0186191922463
1.8000000000000012,-0.02106896591007484,-0.2745204969594704,13.475255650129649,6.2287028845960215,0.057877585023696554,0.0,-0.25116327870057625,-0.5658584057540498,3.539245792120491,-0.004330544595322693,0.05742805613469131,0.0,465.33538831287206,464.8754155420404,466.83932493575156,465.4621976206388
1.8600000000000012,-0.037285875287110894,-0.3095448844292082,13.689499896702904,6.228250126367488,0.06149648055348056,0.0,-0.28973024250774176,-0.6016467890826571,3.601996208122252,-0.014909620066262293,0.06553814948452066,0.0,436.8807770917464,437.55912846269644,438.9891504697593,438.11049383903463
1.9200000000000013,-0.05600184303701507,-0.3468276440753536,13.909307993673952,6.2275601011403126,0.06533864513174148,0.0,-0.3345204905236949,-0.6411753484267811,3.7244992532833407,-0.005430813329421087,0.06085028192579345,0.0,456.99549396393354,456.62452844929396,457.0069827370619,457.7620447211079
1.9800000000000013,-0.07743995814740062,-0.38645629962643563,14.135754273821226,6.226979998513851,0.06922952853909425,0.0,-0.3804468588067564,-0.6798090087316729,3.823335685139271,-0.019884422736620434,0.07183461947763631,0.0,450.09565677518464,450.98680539178525,451.46015526514265,450.29247499171356
2.0400000000000014,-0.10147845692058671,-0.4282274094185417,14.364735432517556,6.22531541503778,0.07317911364123564,0.0,-0.4211951748284797,-0.7126810471830357,3.809364684905811,-0.0521109447745336,0.04975434574782605,0.0,416.4616263608426,414.5290792626881,415.8875249104896,413.0545056136019
2.1000000000000014,-0.1283620935418982,-0.47227243020859844,14.597413576887806,6.222054374523452,0.07587622322802279,0.0,-0.4751995728102912,-0.7558029797227495,3.946036399487558,-0.05925340294749617,0.03301508868654128,0.0,463.7115017341654,462.3956488169614,463.5298058838745,462.9662853510759
